date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-03 14:23:20,IbaiLlanos,,1,1,266,"El mío Chacal C",,,,1102212868601200647,https://twitter.com/IbaiLlanos/status/1102212868601200647
2019-03-03 14:20:53,IbaiLlanos,,298,991,8630,"Vosotros creéis que cuando nuestra generación tenga hijos si es que tiene hijos va a haber alguno o alguna que le ponga de nombre a su hijo Goku o Naruto porque yo sinceramente no quiero vivir eso",,,,1102212251606499331,https://twitter.com/IbaiLlanos/status/1102212251606499331
2019-03-03 13:29:51,IbaiLlanos,Korah_FF,1,4,98,"“Otro Ibai. Un niño viejo” dndjdifkff",,,,1102199407888470016,https://twitter.com/IbaiLlanos/status/1102199407888470016
2019-03-03 13:26:37,IbaiLlanos,douchoutosetsu,0,1,89,"JODER",,,,1102198595716042752,https://twitter.com/IbaiLlanos/status/1102198595716042752
2019-03-03 13:26:14,IbaiLlanos,GiantsGaming,3,3,162,"Es brutal eh",,,,1102198499419045889,https://twitter.com/IbaiLlanos/status/1102198499419045889
2019-03-03 02:39:56,IbaiLlanos,,94,1665,8146,"El mundo merece conocer al hombre que sabía hacer el ruido de un puto coche de la FORMULA 1. CUÁNTO TALENTO OCULTO TENEMOS EN ESTE PAÍSpic.twitter.com/KoVgoXk7mf",,,,1102035852203646976,https://twitter.com/IbaiLlanos/status/1102035852203646976
2019-03-02 22:31:54,IbaiLlanos,,19,55,578,"En directo para hablar del clásico, hacer un tú si que vales y más movidas que se nos vayan ocurriendo Venid a pasar la noche de sábado conmigohttp://twitch.tv/ibaailvp",,,,1101973433439539201,https://twitter.com/IbaiLlanos/status/1101973433439539201
2019-03-02 21:48:44,IbaiLlanos,bbandit_,3,1,160,"A mí me gusta mucho pero con un tío como Cristiano ya se perdían la mayoría de ligas imagínate sin él",,,,1101962568967618562,https://twitter.com/IbaiLlanos/status/1101962568967618562
2019-03-02 21:47:33,IbaiLlanos,,127,2185,9623,"Quién se iba a imaginar que vendiendo a Cristiano y prácticamente sin fichar la temporada iba a ser una puta mierda. A seguir presumiendo de Champions mientras el Barça te gana el 85% de los clásicos y hace dobletes cada temporada.",,,,1101962269741715462,https://twitter.com/IbaiLlanos/status/1101962269741715462
2019-03-02 21:36:18,IbaiLlanos,,126,4055,16334,"93-94 en la final de Copa del Rey. 0-3 en la vuelta de la Copa 77-70 en la Euroleague 0-1 en Liga Esto es lo que le ha hecho el Barça al Madrid como en los últimos 10-12 días. Ya basta. Ya vale joder. Habéis ganado parad ya.",,,,1101959439358353409,https://twitter.com/IbaiLlanos/status/1101959439358353409
2019-03-02 19:03:41,IbaiLlanos,ElBichorres,1,0,3,"Me viste en el silencio",,,,1101921034490597376,https://twitter.com/IbaiLlanos/status/1101921034490597376
2019-03-02 15:49:34,IbaiLlanos,,148,8010,25417,"pic.twitter.com/vxRx18bKlf",,,,1101872180537815043,https://twitter.com/IbaiLlanos/status/1101872180537815043
2019-03-02 14:59:21,IbaiLlanos,,94,693,5189,"Hoy no tenía agua caliente en casa. Y de verdad que no entiendo cómo puede haber gente que pudiendo elegir, elige ducharse con agua congelada por PLACER o porque le gusta. Es que me dan hasta miedo sinceramente.",,,,1101859543817031681,https://twitter.com/IbaiLlanos/status/1101859543817031681
2019-03-02 13:55:38,IbaiLlanos,aupafigura,1,5,55,"pic.twitter.com/wHFpPHAHty",,,,1101843509420666882,https://twitter.com/IbaiLlanos/status/1101843509420666882
2019-03-02 13:46:56,IbaiLlanos,Leaapena,1,1,10,"Hay que respetar las opiniones de todos. Un poquito de por favor.",,,,1101841318031040513,https://twitter.com/IbaiLlanos/status/1101841318031040513
2019-03-02 13:44:36,IbaiLlanos,robderiz,0,0,5,"Sí",,,,1101840734423080962,https://twitter.com/IbaiLlanos/status/1101840734423080962
2019-03-02 13:43:49,IbaiLlanos,SixsvenCast,0,3,168,"Esta es la actitud",,,,1101840536741269505,https://twitter.com/IbaiLlanos/status/1101840536741269505
2019-03-02 13:36:41,IbaiLlanos,,155,4176,12867,"He juntado los dos vídeos más motivadores de esta red social para que os lo podáis poner a las 7:15 de la mañana.pic.twitter.com/XI8BGJu532",,,,1101838738810912768,https://twitter.com/IbaiLlanos/status/1101838738810912768
2019-03-02 13:29:39,IbaiLlanos,eigentxm,3,2,90,"dejad mi frase en paz por favor",,,,1101836971339644929,https://twitter.com/IbaiLlanos/status/1101836971339644929
2019-03-02 11:30:33,IbaiLlanos,,22,591,1092,"La partida más épica en la historia de la liga. SEGUNDO EPISODIO de la LIGA DE HIERROS PROFESIONAL. Cada RT entra en el sorteo de una cena romántica conmigo con velas en la mesa y rosas por el suelo.https://youtu.be/NgDTu_PPxgw",,,,1101806998386036738,https://twitter.com/IbaiLlanos/status/1101806998386036738
2019-03-01 23:40:26,IbaiLlanos,patryminority,1,1,6,"Ah, como se lleva discutiendo todo el rato sobre si es un padre de mierda o no.",,,,1101628291461644289,https://twitter.com/IbaiLlanos/status/1101628291461644289
2019-03-01 23:38:34,IbaiLlanos,,58,3282,17077,"“Hijo, ven, siéntate aquí. Nunca he sido sincero contigo. Hoy es el día. Te tiré una loncha de queso a la cabeza cuando tenías tres años y fuiste debate mundial durante cuatro días”",,,,1101627820202225668,https://twitter.com/IbaiLlanos/status/1101627820202225668
2019-03-01 23:33:13,IbaiLlanos,,1,2,13,"@Chapatorras enhorabuena lo has conseguidopic.twitter.com/ENTEToIcbl",,@Chapatorras,,1101626474598223877,https://twitter.com/IbaiLlanos/status/1101626474598223877
2019-03-01 23:09:20,IbaiLlanos,Jon_Landini,0,0,1,"Noooooo djdjdjfjfiiffofb",,,,1101620463128727560,https://twitter.com/IbaiLlanos/status/1101620463128727560
2019-03-01 23:07:41,IbaiLlanos,Jon_Landini,0,0,4,"Ni sabía que se podía poner",,,,1101620049415155714,https://twitter.com/IbaiLlanos/status/1101620049415155714
2019-03-01 23:05:15,IbaiLlanos,Jon_Landini,3,0,11,"Duela egun bat Ndndbdbdbfkfk",,,,1101619437592109056,https://twitter.com/IbaiLlanos/status/1101619437592109056
2019-03-01 22:55:16,IbaiLlanos,xIzar0x,2,4,129,"Dale es bastante barato necesitas una cara de mierda y estar amargado",,,,1101616925862440960,https://twitter.com/IbaiLlanos/status/1101616925862440960
2019-03-01 22:53:54,IbaiLlanos,,107,2588,9397,"Feliz carnaval a todospic.twitter.com/cvhpIC1y3M",,,,1101616579941462016,https://twitter.com/IbaiLlanos/status/1101616579941462016
2019-03-01 20:30:13,IbaiLlanos,,47,820,1852,"HOY ROGUE GANA Y OCELOTE SE VA CALIENTE PA LA CAMA. #LECenLVP7 @rogue",,@rogue,#LECenLVP7,1101580422994161664,https://twitter.com/IbaiLlanos/status/1101580422994161664
2019-03-01 20:22:37,IbaiLlanos,,78,1060,2545,"Ocelote tendrá dinero, pero Rogue el amor del mundo entero. @Rogue #LCSenLVP7",,@Rogue,#LCSenLVP7,1101578509036736513,https://twitter.com/IbaiLlanos/status/1101578509036736513
2019-03-01 17:40:49,IbaiLlanos,,30,461,4242,"Instagramer medio: catorce filtros, cuarenta minutos de coche para ir a un monte guapo, frase filosófica mientras mira al horizonte yo en Instagram:pic.twitter.com/7pg4kQYQbj",,,,1101537789257097216,https://twitter.com/IbaiLlanos/status/1101537789257097216
2019-03-01 13:25:45,IbaiLlanos,FVaIors,3,0,17,"Que ganas de hacerme del barça",,,,1101473599267983361,https://twitter.com/IbaiLlanos/status/1101473599267983361
2019-03-01 13:13:17,IbaiLlanos,IbaiLlanos,3,0,43,"Pido perdón a todos los aficionados de este club",,,,1101470461836304384,https://twitter.com/IbaiLlanos/status/1101470461836304384
2019-03-01 13:13:00,IbaiLlanos,CholismoATM,5,2,104,"Pero un trailer tampoco te va a mater cabron no sé ya tiene que ser mala la peli",,,,1101470391464312832,https://twitter.com/IbaiLlanos/status/1101470391464312832
2019-03-01 12:50:37,IbaiLlanos,RobertoLealG,2,0,74,"Roberto, aunque haya sido en un sueño, me has hecho daño macho.",,,,1101464758346309638,https://twitter.com/IbaiLlanos/status/1101464758346309638
2019-03-01 11:54:05,IbaiLlanos,Kentxo1987,1,0,55,"Mis huevos que no. Nl hay publi de anuncios en plan hey compra estas gambas pero tienen publicidad de sus series y programas",,,,1101450530637967361,https://twitter.com/IbaiLlanos/status/1101450530637967361
2019-03-01 11:36:14,IbaiLlanos,,66,851,7862,"Al final de la gala, me tocaba a mí salir solo. No sé cantar, ni bailar ni sé qué cojones hago en OT. Salgo y empiezo a cantar la intro de Doraemon. La gente flipando y bailando. En mitad de la canción viene seguridad a echarme. Hijos de puta. Y despiden a PUBLICIDAD. CABRONES.",,,,1101446042187386881,https://twitter.com/IbaiLlanos/status/1101446042187386881
2019-03-01 11:33:53,IbaiLlanos,,38,904,8083,"He soñado que estaba en Operación Triunfo. Primero he salido a cantar con otros tres, y como no sé bailar me quedaba en mitad del escenario mirando a cámara serio. Un gilipollas de la academia viene y me dice “pero qué haces”. Me pongo de mala hostia y le digo “vete a la mierda”",,,,1101445450245304322,https://twitter.com/IbaiLlanos/status/1101445450245304322
2019-03-01 11:15:29,IbaiLlanos,madredeStifler,1,3,143,"Mi propuesta electoral es que haya un día ENTRE SEMANA donde se haga esto. PD: qué haces levantándote un domingo a las 7:00 enfermo",,,,1101440818836049920,https://twitter.com/IbaiLlanos/status/1101440818836049920
2019-03-01 06:41:32,IbaiLlanos,,130,2471,13576,"Si algún día soy presidente será obligatorio para todo el mundo tener un día a la semana donde te despiertas a las 7:00, te levantas a mear, vuelves a la cama, quitas el despertador y duermes hasta la hora que quieras. Aumentaría la felicidad de la ciudadanía en un 200%.",,,,1101371875568115713,https://twitter.com/IbaiLlanos/status/1101371875568115713
2019-03-01 05:56:52,IbaiLlanos,,47,766,3465,"Dios santo de mi vida qué sueño es este me apetece pillar mi cabeza y estamparme contra un muro",,,,1101360636993458177,https://twitter.com/IbaiLlanos/status/1101360636993458177
2019-03-01 01:09:21,IbaiLlanos,,7,11,166,"Blacklist",,,,1101288279633285120,https://twitter.com/IbaiLlanos/status/1101288279633285120
2019-03-01 00:31:13,IbaiLlanos,ElBichorres,4,0,4,"Grande bro muy orgulloso",,,,1101278683732561921,https://twitter.com/IbaiLlanos/status/1101278683732561921
2019-02-28 23:01:14,IbaiLlanos,,175,1794,7836,"Chavales si queréis conquistar a alguien llevadle a un kebab de barrio",,,,1101256037276024835,https://twitter.com/IbaiLlanos/status/1101256037276024835
2019-02-28 21:02:39,IbaiLlanos,Felipez360,10,54,839,"Me apetece reventarme la cabeza a hostias contra una pared",,,,1101226195037941760,https://twitter.com/IbaiLlanos/status/1101226195037941760
2019-02-28 21:02:08,IbaiLlanos,Rescock,7,8,426,"Estoy en oro cuatro abrazo a mis haters",,,,1101226067703017472,https://twitter.com/IbaiLlanos/status/1101226067703017472
2019-02-28 18:52:30,IbaiLlanos,Korah_FF,2,1,99,"Gracias Korah.",,,,1101193443253149696,https://twitter.com/IbaiLlanos/status/1101193443253149696
2019-02-28 18:52:17,IbaiLlanos,Felipez360,19,9,414,"Qué cambiaríais hijos de puta",,,,1101193387514974210,https://twitter.com/IbaiLlanos/status/1101193387514974210
2019-02-28 17:48:10,IbaiLlanos,InfuserYT,5,1,131,"Lo jugué poco tío. Fue cuando empecé con el LoL.",,,,1101177252895690752,https://twitter.com/IbaiLlanos/status/1101177252895690752
2019-02-28 15:28:09,IbaiLlanos,,816,1774,10968,"No acepto debate ni respeto otras opiniones. Top de CODs: 1- Modern Warfare 2 2- Black Ops 3- CoD 4 4- Modern Warfare 3 5- CoD World At War",,,,1101142014547120128,https://twitter.com/IbaiLlanos/status/1101142014547120128
2019-02-28 13:07:59,IbaiLlanos,Trillaaa_brr,0,2,84,"@TheGrefgYT @LOLiTOFDEZ @WillyrexYT le habéis hecho feliz a un niño",,@TheGrefgYT @LOLiTOFDEZ @WillyrexYT,,1101106740937089025,https://twitter.com/IbaiLlanos/status/1101106740937089025
2019-02-28 12:50:46,IbaiLlanos,,155,3244,13358,"Feliz día de Andalucía a todos los andaluces, gente maravillosa, sitios guapísimos y los habitantes con la mayor capacidad de reproducir insultos ingeniosos por segundo de toda España.",,,,1101102410045550593,https://twitter.com/IbaiLlanos/status/1101102410045550593
2019-02-28 11:36:07,IbaiLlanos,LVPesLoL,4,9,205,"Diría que ya se han vendido la mitad me parto los cojones",,,,1101083624286363648,https://twitter.com/IbaiLlanos/status/1101083624286363648
2019-02-28 11:17:32,IbaiLlanos,,72,174,1445,"Me comprometo a atender, sacarme una foto, grabar un audio para un amigo o lo que me digáis con absolutamente todos los asistentes a la final de LoL en Sevilla. Desde el primero hasta el último y me da igual lo que se tarde. Comprad las entradas:https://tickets.lvp.es/",,,,1101078948270784515,https://twitter.com/IbaiLlanos/status/1101078948270784515
2019-02-28 00:28:32,IbaiLlanos,,86,2912,12737,"Le he salvado el trabajo de clase a un chaval de tercero de la ESO. Soy un héroe.pic.twitter.com/8UkmngP0w5",,,,1100915618432339969,https://twitter.com/IbaiLlanos/status/1100915618432339969
2019-02-27 22:12:12,IbaiLlanos,,15,55,581,"Venid a hablar del Madrid-Barça, luego hacemos consultorio de LoL y alguna aventura espacialhttps://www.twitch.tv/ibaailvp",,,,1100881312481755139,https://twitter.com/IbaiLlanos/status/1100881312481755139
2019-02-27 21:51:10,IbaiLlanos,finallyxpablo,12,87,824,"El Barça ha tenido la mejor época de su historia sigue consiguiendo dobletes como si nada pero la mitad de su plantilla según algunos es malísima. Algún culé de estos nace en 1970 y se hubiera cortado los cojones treinta veces.",,,,1100876016828981253,https://twitter.com/IbaiLlanos/status/1100876016828981253
2019-02-27 21:40:56,IbaiLlanos,danirc00,3,6,166,"Pues merito de tener un día de puta mierda y pasan de ronda goleándote",,,,1100873443002720257,https://twitter.com/IbaiLlanos/status/1100873443002720257
2019-02-27 21:38:10,IbaiLlanos,noemllegiu,3,0,56,"No ha metido tres Messi",,,,1100872746567897090,https://twitter.com/IbaiLlanos/status/1100872746567897090
2019-02-27 21:36:18,IbaiLlanos,Rob3rMartineZZZ,2,0,1,"Ha generado como catorce desbordes con peligro en el área pero la culpa del 0-3 es suya creo",,,,1100872275887357953,https://twitter.com/IbaiLlanos/status/1100872275887357953
2019-02-27 21:34:54,IbaiLlanos,kevingarcia24_,4,3,134,"No te está pareciendo el mejor del Madrid? En serio crees que la culpa es de Vinicius?",,,,1100871925595848704,https://twitter.com/IbaiLlanos/status/1100871925595848704
2019-02-27 21:33:54,IbaiLlanos,,88,1336,6702,"El día que el Barça es mejor te gana 6-0 y el día que el Barça es peor también te golea. Yo no sé cómo lo hacen pero de verdad que es algo acojonante. Tres tiros tres goles y a casa. La realidad supera al FIFA. Muchísimo mérito en serio.",,,,1100871672679354368,https://twitter.com/IbaiLlanos/status/1100871672679354368
2019-02-27 21:29:53,IbaiLlanos,,221,4408,17914,"Hay gente echándole la culpa de la derrota del Madrid a Vinicius. Porque no tiene gol dicen. Me parto los cojones. Pero si todo el Madrid es Vinicus, todo pasa por él, desborda, regatea y genera ocasiones él solo. Que tiene 18 años, que hace dos días iba a segundo de la ESO.",,,,1100870662191747079,https://twitter.com/IbaiLlanos/status/1100870662191747079
2019-02-27 21:01:46,IbaiLlanos,LVPes,10,22,382,"SEVILLA TIENE UN COLOR ESPECIAL",,,,1100863585264242695,https://twitter.com/IbaiLlanos/status/1100863585264242695
2019-02-27 20:48:59,IbaiLlanos,Urii_rp,5,9,201,"Dos golitos de Messi y a canaletas no te preocupes",,,,1100860368082161671,https://twitter.com/IbaiLlanos/status/1100860368082161671
2019-02-27 20:00:42,IbaiLlanos,,201,1355,10819,"Real Madrid 1 - 3 Barcelona Hat trick de Leo Messi que se vuelve a coronar como el mejor futbolista de la historia. Si ocurre esto hago un streaming de 24 horas en Twitch jugando al Habbo y Hello Kitty Online.",,,,1100848219033092097,https://twitter.com/IbaiLlanos/status/1100848219033092097
2019-02-27 14:40:18,IbaiLlanos,unosMemiyos,1,9,269,"Cabron te has equivocado de cuenta poniendo el tuit",,,,1100767586915094528,https://twitter.com/IbaiLlanos/status/1100767586915094528
2019-02-27 14:36:51,IbaiLlanos,,94,2673,11606,"Brutal el Pokemon legendario en los nuevos Pokémon espada y escudopic.twitter.com/mudGVEOTgm",,,,1100766716408328192,https://twitter.com/IbaiLlanos/status/1100766716408328192
2019-02-27 14:33:51,IbaiLlanos,prankmydog,6,8,84,"Pokemon nos fumamos unos petardacos antes d",,,,1100765962662494208,https://twitter.com/IbaiLlanos/status/1100765962662494208
2019-02-27 14:32:59,IbaiLlanos,Rodrismo,1,0,9,"Al palo",,,,1100765743866613762,https://twitter.com/IbaiLlanos/status/1100765743866613762
2019-02-27 14:32:44,IbaiLlanos,Lozarklol,1,7,148,"Isma si se cae te mueres y ya no puedes hacer nada para evitarlo no te preocupes",,,,1100765683992932352,https://twitter.com/IbaiLlanos/status/1100765683992932352
2019-02-27 14:29:37,IbaiLlanos,itsdeeperinside,1,0,12,"así se habla Adam muy bien dicho alguien tenía que decirlo y se dijo",,,,1100764896596238337,https://twitter.com/IbaiLlanos/status/1100764896596238337
2019-02-27 14:25:24,IbaiLlanos,Sumiaurissimo,1,0,3,"Borra",,,,1100763836880244741,https://twitter.com/IbaiLlanos/status/1100763836880244741
2019-02-27 14:21:10,IbaiLlanos,nebuIium,11,125,1064,"Es el cholo simeone hciebdo el gesto de agarrarse los huevos el otro día vs la Juventus",,,,1100762772277727232,https://twitter.com/IbaiLlanos/status/1100762772277727232
2019-02-27 14:17:55,IbaiLlanos,,304,1146,6623,"Pokemon Espada y como incial Scorbunny quién se sube a mi carro no acepto otras opiniones",,,,1100761954849865733,https://twitter.com/IbaiLlanos/status/1100761954849865733
2019-02-27 12:25:14,IbaiLlanos,,143,2397,16116,"TRANQUILO, TE VAS A CURAR, TE VAS A PONER BIEN.",,,,1100733596967583744,https://twitter.com/IbaiLlanos/status/1100733596967583744
2019-02-27 10:19:05,IbaiLlanos,Ansiaasesina,1,0,5,"Algunos trabajamos por la noche máquina",,,,1100701848976146432,https://twitter.com/IbaiLlanos/status/1100701848976146432
2019-02-27 10:18:20,IbaiLlanos,EGotaso,0,0,147,"No tengo nada que ver",,,,1100701660647706625,https://twitter.com/IbaiLlanos/status/1100701660647706625
2019-02-27 10:17:16,IbaiLlanos,,90,2373,9993,"Estaba de mala hostia pero es que ahora me estoy muriendo con la forma en la que me he despertadopic.twitter.com/Yo48lnbV3x",,,,1100701391574708224,https://twitter.com/IbaiLlanos/status/1100701391574708224
2019-02-27 10:11:44,IbaiLlanos,noa_pls,8,152,970,"pic.twitter.com/5sayNBOvgL",,,,1100699998176665603,https://twitter.com/IbaiLlanos/status/1100699998176665603
2019-02-27 06:32:00,IbaiLlanos,,166,5648,27699,"LEVANTA DE LA CAMA HOSTIA QUE LLEGAS TARDE A CLASE NIÑOpic.twitter.com/Eo983vDzZG",,,,1100644700686438400,https://twitter.com/IbaiLlanos/status/1100644700686438400
2019-02-27 01:47:43,IbaiLlanos,,7,4,265,"@adrilik Adrian edita ltro vídeo queremos ver otro vídeo tuyo en mi canal de YouTube gracias amigo",,@adrilik,,1100573157746970624,https://twitter.com/IbaiLlanos/status/1100573157746970624
2019-02-27 01:36:14,IbaiLlanos,zarwhorgameryt,1,0,49,"Sí.",,,,1100570268123254791,https://twitter.com/IbaiLlanos/status/1100570268123254791
2019-02-27 01:26:03,IbaiLlanos,zarwhorgameryt,1,0,69,"Y yo.",,,,1100567708335329286,https://twitter.com/IbaiLlanos/status/1100567708335329286
2019-02-27 01:24:39,IbaiLlanos,,63,1871,8443,"Tutorial para irse a la cama a una hora decente: Id al baño, mirad al espejo, veis eso que tenéis ahí delante, si efectivamente sois vosotros, decid tres veces menudo trozo de mierda soy, no va a aparecer nadie, ni os vais a dormir, pero es importante ser sincero con uno mismo.",,,,1100567352746393601,https://twitter.com/IbaiLlanos/status/1100567352746393601
2019-02-27 01:16:03,IbaiLlanos,CristianDraxler,1,4,89,"era mi favorito de Aida",,,,1100565190427533312,https://twitter.com/IbaiLlanos/status/1100565190427533312
2019-02-27 00:56:13,IbaiLlanos,Proviup,4,8,53,"pic.twitter.com/5dsl9A5808",,,,1100560199138590720,https://twitter.com/IbaiLlanos/status/1100560199138590720
2019-02-27 00:51:17,IbaiLlanos,Proviup,1,0,6,"Que alguien llame a un médico",,,,1100558959482679296,https://twitter.com/IbaiLlanos/status/1100558959482679296
2019-02-27 00:46:54,IbaiLlanos,G2BarbeQ,4,31,592,"Barbe a las 23:30: yo me voy a casa que me voy a dormir yo: deja de mentir anda como te vas q dormir a esta hora barbe: no hombre ahora no pero a las 0:00 si barbe a las dos de la mañana en twitter: qué se Jade con alguien que no ha visto no sé qué cojones",,,,1100557855609012224,https://twitter.com/IbaiLlanos/status/1100557855609012224
2019-02-26 23:09:21,IbaiLlanos,Pablohgarc,4,1,26,"tu amigo se parece a anton lofer",,,,1100533306410614789,https://twitter.com/IbaiLlanos/status/1100533306410614789
2019-02-26 21:57:00,IbaiLlanos,,122,780,8246,"Han Solo en el Halcón Milenario.pic.twitter.com/xKwkeaJ6kY",,,,1100515098177798144,https://twitter.com/IbaiLlanos/status/1100515098177798144
2019-02-26 20:30:01,IbaiLlanos,,67,1807,13661,"Primera vez en mi vida que voy a un Escape Room. Era de aliens, espacio y cosas paranormales. Me he acojonado al principio y he gritado “Iker Jiménez hijo de puta sálvanos”. Estaba muy tenso, lo he pasado fatal, putos aliens hostia puta.",,,,1100493209187348480,https://twitter.com/IbaiLlanos/status/1100493209187348480
2019-02-26 17:49:16,IbaiLlanos,,75,2348,15540,"Salgo echándome la siesta en la película de Detective Pikachupic.twitter.com/FJtfWg0Lb4",,,,1100452754902929413,https://twitter.com/IbaiLlanos/status/1100452754902929413
2019-02-26 15:33:33,IbaiLlanos,MovistareSports,3,15,303,"El Tetris 99",,,,1100418598969827330,https://twitter.com/IbaiLlanos/status/1100418598969827330
2019-02-26 14:21:09,IbaiLlanos,Raskyperro,3,2,15,"Van a sacar un nuevo charizard",,,,1100400378812743680,https://twitter.com/IbaiLlanos/status/1100400378812743680
2019-02-26 13:11:18,IbaiLlanos,abc_es,1,8,66,"@SinAzucarOrg https://twitter.com/abc_es/status/1100367373532565505?s=21 … Ya os han jodido el día.",,@SinAzucarOrg,,1100382801583632384,https://twitter.com/IbaiLlanos/status/1100382801583632384
2019-02-26 13:08:47,IbaiLlanos,angelquintana,3,9,224,"Realmente en el GIANTS - MAD Lions hay más finales disputadas en un año y medio que en casi cualquier otro partido. No hay liga de CoD y Pain no existe. Para mí es el clásico ahora mismo.",,,,1100382165601320961,https://twitter.com/IbaiLlanos/status/1100382165601320961
2019-02-26 12:25:57,IbaiLlanos,,119,2095,10788,"JAIME ALTOZANO por qué cojones no explicas el motivo por el que cada vez que suena ROMPE de Daddy Yankee tienes que bailarlo aunque sea el día más triste de tu vida o incluso aunque no te guste Daddy Yankee VENGA MÁQUINA DIME QUE ACORDES LLEVA ESTO HOSTIA QUE QUIERO SABERLO",,,,1100371387728969728,https://twitter.com/IbaiLlanos/status/1100371387728969728
2019-02-26 11:40:03,IbaiLlanos,joni8__,0,1,48,"Respeta.",,,,1100359838817837057,https://twitter.com/IbaiLlanos/status/1100359838817837057
2019-02-26 03:20:28,IbaiLlanos,,91,966,4437,"Me he vuelto a decepcionar a mi mismo",,,,1100234110717648898,https://twitter.com/IbaiLlanos/status/1100234110717648898
2019-02-26 01:54:12,IbaiLlanos,,126,1358,11674,"Tengo 23 años, aparento 45, peso 800 kilos y cada vez que veo una película de miedo tengo que ir corriendo al baño a encender la luz porque creo que me va a salir un monstruo en mitad del pasillo que me va a matar.",,,,1100212404728852480,https://twitter.com/IbaiLlanos/status/1100212404728852480
2019-02-25 23:11:47,IbaiLlanos,,288,744,6726,"Apreciad la obra de arte que acaba de cagar mi perrapic.twitter.com/lqWWzk8jYP",,,,1100171530737201155,https://twitter.com/IbaiLlanos/status/1100171530737201155
2019-02-25 21:17:47,IbaiLlanos,,46,348,2262,"Goku y Naruto #superligaorangeLoL10 http://twitch.tv/lvpes pic.twitter.com/Pc9Iu9cYlt",,,#superligaorangeLoL10,1100142840506654720,https://twitter.com/IbaiLlanos/status/1100142840506654720
2019-02-25 20:42:31,IbaiLlanos,TonyVv10,1,0,65,"Míratelo por favor,",,,,1100133967267811329,https://twitter.com/IbaiLlanos/status/1100133967267811329
2019-02-25 20:42:07,IbaiLlanos,escalofrioss,3,1,7,"Por favor, borra este tuit. Estas no son formas.",,,,1100133866088685568,https://twitter.com/IbaiLlanos/status/1100133866088685568
2019-02-25 20:33:03,IbaiLlanos,dkdeberry,33,1739,6371,"Tengo lágrimas en los ojoshttps://twitter.com/dkdeberry/status/1099031493479972864 …",,,,1100131583191855104,https://twitter.com/IbaiLlanos/status/1100131583191855104
2019-02-25 18:17:28,IbaiLlanos,auronplay,67,360,6710,"Acabo de pegarle una hostia a la mesa y la he roto sin querer ten cuidado amigo no me conoces enfadadopic.twitter.com/RhPT0Vd3iN",,,,1100097461115383810,https://twitter.com/IbaiLlanos/status/1100097461115383810
2019-02-25 18:03:07,IbaiLlanos,,40,299,2465,"Un Portugués opina sobre la paella.pic.twitter.com/lTFaMDEpZJ",,,,1100093851023347712,https://twitter.com/IbaiLlanos/status/1100093851023347712
2019-02-25 15:00:22,IbaiLlanos,orslok,4,29,886,"Me pegué de hostias con un tío que dijo que no le gustabas orslok mi gang no se toca soy 50 cent",,,,1100047862338121729,https://twitter.com/IbaiLlanos/status/1100047862338121729
2019-02-25 13:40:45,IbaiLlanos,,43,106,2452,"@Wismichu por si alguno duda de si las pruebas son reales o no esta es mi mano 8 días después de la grabaciónpic.twitter.com/K0V6rXlS4b",,@Wismichu,,1100027825636159488,https://twitter.com/IbaiLlanos/status/1100027825636159488
2019-02-25 13:20:38,IbaiLlanos,GomezGP_,1,3,128,"No te conozco",,,,1100022762075230208,https://twitter.com/IbaiLlanos/status/1100022762075230208
2019-02-25 13:19:45,IbaiLlanos,,212,5948,33300,"Me descojono con esta foto por qué parezco un padre entrando en la habitación de su hijo con una zapatilla diciéndole que apague las maquinitaspic.twitter.com/reoXMe72OU",,,,1100022537482842113,https://twitter.com/IbaiLlanos/status/1100022537482842113
2019-02-25 11:07:31,IbaiLlanos,,52,4212,11737,"El homenaje a Daddy Yankee es un vídeo para ver mínimo una vez al día durante los próximos 60 años",,,,1099989260076232705,https://twitter.com/IbaiLlanos/status/1099989260076232705
2019-02-25 02:32:40,IbaiLlanos,rodrisanro,1,0,42,"HOSTIA RODRIGO NO ME LO CREO",,,,1099859696503148544,https://twitter.com/IbaiLlanos/status/1099859696503148544
2019-02-25 02:27:53,IbaiLlanos,alcavi82,4,0,60,"Mañana voy al gym en teoría pero estoy viendo Blacklist",,,,1099858491085389824,https://twitter.com/IbaiLlanos/status/1099858491085389824
2019-02-25 02:26:53,IbaiLlanos,,74,1064,7116,"Enhorabuena a todos los ganadores del Oscar por la película ser un puto gilipollas que se queda despierto hasta las cinco de la mañana sabiendo que tiene que madrugar lo que le hace dormir dos horas. Felicidades a todos y todas sé que habéis trabajado duro para esto.",,,,1099858238932176897,https://twitter.com/IbaiLlanos/status/1099858238932176897
2019-02-25 01:27:35,IbaiLlanos,lautarex12,1,1,225,"gracias",,,,1099843317070729218,https://twitter.com/IbaiLlanos/status/1099843317070729218
2019-02-25 00:54:07,IbaiLlanos,,311,10377,42336,"Nadie se dió cuenta de esto.pic.twitter.com/nKJoq1FHAo",,,,1099834895990484997,https://twitter.com/IbaiLlanos/status/1099834895990484997
2019-02-24 23:55:52,IbaiLlanos,adrilik,7,27,968,"Gracias por ponerme en el vídeo adrilik",,,,1099820233748041731,https://twitter.com/IbaiLlanos/status/1099820233748041731
